Option,Energy Cores,Energy Ram,Energy Gpu,Energy Pkg,Time (perf) (s),Time (exec) (s),Ratio time (%),Power_Cores,Power_Ram,Power_Gpu,Power_Pkg
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.32,1.19,0.01,47.14,2.679037,0.114213,0.0426321,17.29,0.44,0.0,17.6
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.24,1.17,0.01,46.07,2.6179862,0.060021,0.0229264,17.28,0.45,0.0,17.6
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.08,1.16,0.0,47.88,2.6139534,0.094713,0.0362336,18.01,0.44,0.0,18.32
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.77,1.18,0.01,45.6,2.6266281,0.053914,0.0205259,17.04,0.45,0.0,17.36
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.24,1.16,0.01,46.05,2.5939409,0.062526,0.0241046,17.44,0.45,0.0,17.75
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.37,1.16,0.01,47.19,2.6032466,0.075581,0.0290334,17.81,0.45,0.0,18.13
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.59,1.17,0.01,45.41,2.6231582,0.05461,0.0208184,17.0,0.45,0.0,17.31
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.24,1.31,0.01,53.2,3.0645231,0.568893,0.1856383,17.05,0.43,0.0,17.36
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",48.93,1.22,0.01,49.79,2.7549392,0.252569,0.0916786,17.76,0.44,0.0,18.07
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.46,1.18,0.01,47.3,2.6375634,0.099058,0.0375566,17.61,0.45,0.0,17.93
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.83,1.17,0.01,46.64,2.6250636,0.073744,0.0280923,17.46,0.45,0.0,17.77
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.5,1.17,0.01,46.31,2.622082,0.066534,0.0253745,17.35,0.45,0.0,17.66
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.56,1.17,0.01,45.37,2.6361457,0.053415,0.0202625,16.9,0.44,0.0,17.21
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.4,1.15,0.0,46.19,2.5974014,0.063738,0.0245391,17.48,0.44,0.0,17.78
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.17,1.15,0.0,45.96,2.5813983,0.061535,0.0238379,17.5,0.45,0.0,17.8
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.22,1.16,0.01,46.03,2.6162329,0.05963,0.0227923,17.28,0.44,0.0,17.59
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.78,1.14,0.01,45.55,2.5418541,0.044825,0.0176348,17.62,0.45,0.0,17.92
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.23,1.15,0.01,46.02,2.5725389,0.050469,0.0196184,17.58,0.45,0.0,17.89
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.95,1.15,0.01,45.74,2.5946075,0.051961,0.0200265,17.32,0.44,0.0,17.63
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.11,1.16,0.0,45.9,2.5894347,0.051219,0.01978,17.42,0.45,0.0,17.73
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.68,1.16,0.01,45.48,2.5896803,0.047624,0.0183899,17.25,0.45,0.0,17.56
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.37,1.16,0.0,45.17,2.6312376,0.050455,0.0191754,16.86,0.44,0.0,17.17
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.02,1.16,0.0,47.84,2.6062992,0.098274,0.0377063,18.04,0.45,0.0,18.36
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.19,1.17,0.01,46.02,2.6182776,0.055231,0.0210944,17.26,0.45,0.0,17.58
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.37,1.16,0.01,46.17,2.5788909,0.057365,0.0222441,17.59,0.45,0.0,17.9
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.19,1.16,0.0,45.99,2.5872173,0.059023,0.0228133,17.47,0.45,0.0,17.78
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.98,1.2,0.01,50.83,2.7300132,0.161878,0.0592957,18.31,0.44,0.0,18.62
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.26,1.15,0.0,46.06,2.5799134,0.048759,0.0188995,17.54,0.45,0.0,17.85
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.82,1.19,0.0,46.66,2.6716713,0.076914,0.0287887,17.15,0.45,0.0,17.46
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.76,1.19,0.01,48.59,2.6907501,0.125166,0.0465171,17.75,0.44,0.0,18.06
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.09,1.18,0.01,45.92,2.6335959,0.064566,0.0245163,17.12,0.45,0.0,17.44
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.82,1.18,0.01,48.63,2.6583043,0.105826,0.0398096,17.99,0.44,0.0,18.29
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.22,1.16,0.01,46.04,2.5879697,0.055561,0.021469,17.47,0.45,0.0,17.79
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.35,1.16,0.01,46.14,2.5851661,0.054288,0.0209998,17.54,0.45,0.0,17.85
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.81,1.16,0.01,46.6,2.5611647,0.059224,0.0231239,17.89,0.45,0.0,18.19
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.95,1.16,0.01,47.75,2.5987216,0.093307,0.035905,18.07,0.45,0.0,18.37
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.8,1.17,0.01,46.61,2.6295488,0.068206,0.0259383,17.42,0.44,0.0,17.73
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.61,1.17,0.0,46.41,2.6126036,0.0658,0.0251856,17.46,0.45,0.0,17.76
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.57,1.15,0.0,45.36,2.5507554,0.049742,0.0195009,17.47,0.45,0.0,17.78
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.85,1.18,0.01,46.68,2.6407336,0.075746,0.0286837,17.36,0.45,0.0,17.68
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.52,1.32,0.01,53.47,3.0844425,0.562999,0.1825286,17.03,0.43,0.0,17.34
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.36,1.19,0.0,48.2,2.7015388,0.192659,0.0713145,17.53,0.44,0.0,17.84
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.7,1.17,0.0,47.52,2.623728,0.100048,0.038132,17.8,0.45,0.0,18.11
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.17,1.16,0.01,45.97,2.6141333,0.083732,0.0320305,17.28,0.44,0.0,17.59
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.97,1.16,0.01,46.75,2.5734884,0.06406,0.0248923,17.86,0.45,0.0,18.17
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.9,1.16,0.01,46.71,2.5760063,0.060366,0.0234339,17.82,0.45,0.0,18.13
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.83,1.18,0.0,46.63,2.6185573,0.05899,0.0225277,17.5,0.45,0.0,17.81
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.78,1.16,0.0,46.56,2.5684875,0.05302,0.0206425,17.82,0.45,0.0,18.13
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.78,1.16,0.0,46.58,2.5573979,0.049362,0.0193017,17.9,0.45,0.0,18.21
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.67,1.17,0.01,47.48,2.6008969,0.058849,0.0226264,17.94,0.45,0.0,18.26
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.71,1.18,0.01,47.51,2.6132557,0.074308,0.028435,17.87,0.45,0.0,18.18
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.13,1.17,0.01,46.94,2.5853488,0.055045,0.0212911,17.84,0.45,0.0,18.16
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.43,1.18,0.02,47.24,2.5720282,0.053794,0.020915,18.05,0.46,0.01,18.37
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.25,1.17,0.01,47.04,2.5629994,0.051884,0.0202435,18.05,0.46,0.0,18.35
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.57,1.18,0.01,48.38,2.6136789,0.09063,0.0346753,18.2,0.45,0.0,18.51
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.38,1.19,0.01,47.2,2.6202859,0.052684,0.0201062,17.7,0.45,0.0,18.01
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.69,1.19,0.01,46.5,2.6221631,0.053698,0.0204785,17.42,0.45,0.0,17.73
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.07,1.17,0.01,46.85,2.5635565,0.050493,0.0196965,17.97,0.46,0.0,18.28
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.06,1.17,0.01,46.84,2.5723131,0.04984,0.0193756,17.91,0.45,0.0,18.21
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.8,1.18,0.0,46.6,2.6082535,0.061739,0.0236706,17.56,0.45,0.0,17.87
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.1,1.16,0.0,46.88,2.5541263,0.058402,0.0228657,18.05,0.45,0.0,18.35
":version :txact, :n-workers 42, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.01,1.16,0.01,46.8,2.55108,0.053478,0.0209629,18.04,0.45,0.0,18.35
":version :txact, :n-workers 44, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.0,1.19,0.01,47.84,2.622594,0.073056,0.0278564,17.92,0.45,0.0,18.24
":version :txact, :n-workers 46, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.68,1.17,0.0,46.47,2.5913007,0.053557,0.020668,17.63,0.45,0.0,17.93
":version :txact, :n-workers 48, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.17,1.17,0.0,46.97,2.5891549,0.061693,0.0238275,17.83,0.45,0.0,18.14
":version :txact, :n-workers 50, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.34,1.2,0.0,47.18,2.670703,0.072726,0.027231,17.35,0.45,0.0,17.67
":version :txact, :n-workers 52, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.92,1.18,0.0,46.73,2.613422,0.055599,0.0212744,17.57,0.45,0.0,17.88
":version :txact, :n-workers 54, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.03,1.2,0.0,49.85,2.6530588,0.110295,0.0415728,18.48,0.45,0.0,18.79
":version :txact, :n-workers 56, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.12,1.18,0.0,47.92,2.6037272,0.079054,0.0303619,18.1,0.45,0.0,18.4
":version :txact, :n-workers 58, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.76,1.18,0.01,48.56,2.6121675,0.096535,0.0369559,18.28,0.45,0.0,18.59
":version :txact, :n-workers 60, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.89,1.17,0.0,46.68,2.5863892,0.049899,0.0192929,17.74,0.45,0.0,18.05
":version :txact, :n-workers 62, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.43,1.18,0.0,48.25,2.6380212,0.092143,0.0349288,17.98,0.45,0.0,18.29
":version :txact, :n-workers 64, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.38,1.17,0.01,47.19,2.640285,0.094827,0.0359154,17.57,0.44,0.0,17.87
":version :txact, :n-workers 1, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",52.34,1.32,0.01,53.27,3.0878146,0.569301,0.1843702,16.95,0.43,0.0,17.25
":version :txact, :n-workers 2, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",49.02,1.23,0.01,49.88,2.7991171,0.257568,0.0920176,17.51,0.44,0.0,17.82
":version :txact, :n-workers 4, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.26,1.19,0.01,48.08,2.6560964,0.121568,0.0457694,17.79,0.45,0.0,18.1
":version :txact, :n-workers 6, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.72,1.19,0.01,46.53,2.6432293,0.07519,0.0284463,17.3,0.45,0.0,17.6
":version :txact, :n-workers 8, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.38,1.18,0.0,46.17,2.606988,0.056107,0.0215218,17.41,0.45,0.0,17.71
":version :txact, :n-workers 10, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.71,1.16,0.01,46.49,2.566118,0.054614,0.0212827,17.81,0.45,0.0,18.12
":version :txact, :n-workers 12, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",47.53,1.18,0.01,48.34,2.6114735,0.087727,0.0335929,18.2,0.45,0.0,18.51
":version :txact, :n-workers 14, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.4,1.16,0.0,46.18,2.5643695,0.054618,0.0212988,17.7,0.45,0.0,18.01
":version :txact, :n-workers 16, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.18,1.16,0.01,46.97,2.5608379,0.047542,0.018565,18.03,0.45,0.0,18.34
":version :txact, :n-workers 18, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",46.28,1.16,0.01,47.08,2.5491297,0.064226,0.0251953,18.16,0.46,0.0,18.47
":version :txact, :n-workers 20, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.13,1.15,0.01,45.91,2.5673737,0.062613,0.024388,17.58,0.45,0.0,17.88
":version :txact, :n-workers 22, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.37,1.15,0.01,45.17,2.583742,0.079141,0.0306304,17.17,0.45,0.0,17.48
":version :txact, :n-workers 24, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.35,1.17,0.01,46.18,2.6178578,0.053153,0.020304,17.32,0.45,0.0,17.64
":version :txact, :n-workers 26, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.14,1.14,0.01,45.94,2.5569914,0.054688,0.0213876,17.65,0.45,0.0,17.97
":version :txact, :n-workers 28, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.01,1.15,0.0,45.8,2.5749458,0.057469,0.0223185,17.48,0.45,0.0,17.79
":version :txact, :n-workers 30, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.63,1.16,0.01,45.46,2.6043733,0.050291,0.0193102,17.14,0.45,0.0,17.46
":version :txact, :n-workers 32, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.84,1.15,0.01,46.63,2.587505,0.070438,0.0272224,17.72,0.44,0.0,18.02
":version :txact, :n-workers 34, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.28,1.16,0.0,46.08,2.5951524,0.054385,0.0209564,17.45,0.45,0.0,17.76
":version :txact, :n-workers 36, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.88,1.16,0.0,45.67,2.6020467,0.053169,0.0204335,17.25,0.45,0.0,17.55
":version :txact, :n-workers 38, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",45.88,1.17,0.01,46.69,2.634641,0.079454,0.0301574,17.41,0.44,0.0,17.72
":version :txact, :n-workers 40, :n-secondary-workers 2, :n-reservations 50, :n-relations 50, :n-queries 10, :password-work-factor 5",44.37,1.15,0.0,45.17,2.575938,0.05518,0.0214213,17.22,0.45,0.0,17.54
